0.123886	0	25000
0.123904	0	25000
0.123922	0	25000
0.123939	0	25000
0.123957	0	25000
0.147761	25000	27500
0.147761	27500	30000
0.147761	30000	32500
0.147761	32500	35000
0.147779	25000	27500
0.147779	27500	30000
0.147779	30000	32500
0.147779	32500	35000
0.147779	35000	37500
0.147797	25000	27500
0.147797	27500	30000
0.147797	30000	32500
0.147797	32500	35000
0.147797	35000	37500
0.147797	37500	40000
0.147814	25000	27500
0.147814	27500	30000
0.147815	30000	32500
0.147815	32500	35000
0.147815	35000	37500
0.147832	25000	27500
0.147832	27500	30000
0.147832	30000	32500
0.147832	32500	35000
0.148029	37500	40000
0.148029	40000	42500
0.148029	42500	45000
0.148047	35000	37500
0.148047	37500	40000
0.148047	40000	42500
0.148047	42500	45000
0.148064	35000	37500
0.148064	37500	40000
0.148065	40000	42500
0.148207	42500	45000
0.148225	37500	40000
0.148225	40000	42500
0.148225	42500	45000
0.148243	40000	42500
0.148243	42500	45000
0.171761	45000	47500
0.171761	47500	50000
0.171761	50000	52500
0.171761	52500	55000
0.171779	45000	47500
0.171779	47500	50000
0.171779	50000	52500
0.171779	52500	55000
0.171779	55000	57500
0.171797	45000	47500
0.171797	47500	50000
0.171797	50000	52500
0.171797	52500	55000
0.171797	55000	57500
0.171814	45000	47500
0.171814	47500	50000
0.171815	50000	52500
0.171815	52500	55000
0.171815	55000	57500
0.171832	45000	47500
0.171832	47500	50000
0.171832	50000	52500
0.171832	52500	55000
0.172047	55000	57500
0.172064	55000	57500
0.250905	57500	60000
0.250941	57500	60000
0.312673	57500	60000
0.312708	57500	60000
0.388655	57500	60000
0.41344	60000	2500
0.413457	60000	2500
0.414404	2500	5000
0.414439	2500	5000
0.439386	5000	7500
0.439404	5000	7500
0.444636	7500	10000
0.444654	7500	10000
0.463189	10000	12500
0.463189	12500	15000
0.463207	10000	12500
0.463207	12500	15000
0.468386	15000	17500
0.468386	17500	20000
0.468404	15000	17500
0.468404	17500	20000
0.479707	60000	2500
0.479725	60000	2500
0.480654	2500	5000
0.480689	2500	5000
0.486886	20000	22500
0.486886	22500	25000
0.486886	25000	27500
0.487136	20000	22500
0.487136	22500	25000
0.487136	25000	27500
0.488636	27500	30000
0.488886	27500	30000
0.492136	30000	32500
0.492136	32500	35000
0.492136	35000	37500
0.492386	30000	32500
0.492386	32500	35000
0.492386	35000	37500
0.493886	37500	40000
0.494136	37500	40000
0.505136	5000	7500
0.505154	5000	7500
0.506636	7500	10000
0.506654	7500	10000
0.517904	40000	42500
0.521636	40000	42500
0.528886	10000	12500
0.528886	12500	15000
0.528904	10000	12500
0.528904	12500	15000
0.534404	15000	17500
0.534404	17500	20000
0.534422	15000	17500
0.534422	17500	20000
0.552636	20000	22500
0.552636	22500	25000
0.552636	25000	27500
0.552904	20000	22500
0.552904	22500	25000
0.552904	25000	27500
0.554386	27500	30000
0.554654	27500	30000
0.558136	30000	32500
0.558136	32500	35000
0.558136	35000	37500
0.558422	30000	32500
0.558422	32500	35000
0.558422	35000	37500
0.559886	37500	40000
0.560136	37500	40000
0.583886	40000	42500
0.587654	40000	42500
0.589154	42500	45000
0.592886	42500	45000
0.655386	42500	45000
0.655404	42500	45000
0.68794	60000	2500
0.688904	2500	5000
0.713138	5000	7500
0.713138	7500	10000
0.736886	10000	12500
0.736886	12500	15000
0.736886	15000	17500
0.738636	17500	20000
0.760886	20000	22500
0.760886	22500	25000
0.760886	25000	27500
0.760886	27500	30000
0.760886	30000	32500
0.766439	32500	35000
0.766439	35000	37500
0.76644	37500	40000
0.776297	45000	47500
0.790243	40000	42500
0.845636	45000	47500
0.849136	45000	47500
0.861886	42500	45000
0.947636	47500	50000
0.975636	47500	50000
1.06639	47500	50000
1.09665	50000	52500
1.12689	45000	47500
1.1594	50000	52500
1.2544	50000	52500
1.26339	47500	50000
1.46289	45000	47500
1.54915	50000	52500
1.5669	52500	55000
1.84719	52500	55000
1.84721	47500	50000
1.85265	52500	55000
1.91315	50000	52500
1.9399	52500	55000
2.00615	52500	55000
2.12815	55000	57500
2.2279	57500	60000
2.32871	60000	2500
2.32965	2500	5000
2.35364	5000	7500
2.35392	7500	10000
2.37744	10000	12500
2.37744	12500	15000
2.37744	15000	17500
2.37744	17500	20000
2.40139	20000	22500
2.40139	22500	25000
2.40139	25000	27500
2.40139	27500	30000
2.40139	30000	32500
2.40139	32500	35000
2.40139	35000	37500
2.40315	37500	40000
2.42514	40000	42500
2.49814	42500	45000
2.5919	55000	57500
2.62092	55000	57500
2.75839	57500	2500
2.75865	2500	5000
2.78264	5000	7500
2.78392	7500	10000
2.78665	55000	57500
2.80646	10000	12500
2.80646	12500	15000
2.81164	15000	17500
2.81164	17500	20000
2.83014	20000	22500
2.83014	22500	25000
2.83014	25000	27500
2.83192	27500	30000
2.83546	30000	32500
2.83546	32500	35000
2.83546	35000	37500
2.83714	37500	40000
2.86089	40000	42500
2.87515	55000	57500
2.93314	42500	45000
3.03314	45000	47500
3.14739	47500	50000
3.24015	50000	52500
